pg_id,title,author,year,fictionality,language,pages
15440,Kansallista itsetutkistelua : suomalaisia kultuuri-ääriviivoja / Volter Kilpi.,"Kilpi, Volter, 1874-1939.",1917,0,fin,242.0
74381,The evolution of scientific thought from Newton to Einstein / by A. D'Abro.,"D'Abro, A.",1927,0,eng,544.0
6539,Hunchback of Notre Dame / by Victor Hugo.,"Hugo, Victor, 1802-1885.",1888,1,eng,
31681,Hand and ring / by Anna Katharine Green.,"Green, Anna Katharine, 1846-1935.",1883,0,eng,
35791,"Babylonian-Assyrian birth-omens, and their cultural significance, by Morris Jastrow, jr.","Jastrow, Morris, 1861-1921.",1914,0,eng,80.0
30212,The great cattle trail / by Edward S. Ellis.,"Ellis, Edward Sylvester, 1840-1916.",1894,1,eng,313.0
68092,Cargoes for Crusoes / by Grant Overton.,"Overton, Grant M. 1887-1930.",1924,0,eng,416.0
26118,Mémoire sur les équations résolubles algébriquement / par M. Despeyrous.,"Despeyrous, M., 1815-1883.",1887,0,fre,73.0
19794,Die Leider des jungen Werther ; Wilhelm Meisters Lehrjahre / Johann Wolfgang von Goethe.,"Goethe, Johann Wolfgang von, 1749-1832.",1984,0,ger,619.0
47236,Studies of the Greek poets / by John Addington Symonds.,"Symonds, John Addington, 1840-1893.",1879,0,eng,
26466,Idle thoughts of an idle fellow [by] Jerome K. Jerome.,"Jerome, Jerome K. 1859-1927.",1899,0,eng,203.0
30951,"The boy allies with the Cossacks, or, A wild dash over the Carpathian Mountains / by Clair W. Hayes.","Hayes, Clair W. 1887-",1915,1,eng,
21759,Kate Coventry : an autobiography / By G. J. Whyte-Melville ; illus. by H.M. Brock.,"Whyte-Melville, G. J. 1821-1878.",1901,0,eng,315.0
3732,Wolfville.,"Lewis, Alfred Henry, 1857-1914.",1897,0,eng,313.0
8969,The war in the air: a pictorial history of World War II air forces in combat. With a foreword by Curtis E. LeMay.,"Gurney, Gene.",1962,0,eng,352.0
65548,"How to have bird neighbors, by Louise Patteson ... photographs by the author; cover by Helen Babbitt and Ethel Blossom.","Patteson, Susanna Louise, Mrs., 1853-",1917,0,eng,128.0
39041,"Elementary illustrations of the differential and integral calculus, by Augustus De Morgan.","De Morgan, Augustus, 1806-1871.",1899,0,eng,144.0
9684,"From London to Land's End/ by Daniel Defoe, and Two letters from ""Journey through England by a Gentleman.""","Defoe, Daniel, 1661?-1731.",1888,0,eng,192.0
9018,"In defense of Harriet Shelley, and other essays, by Mark Twain (Samuel L. Clemens) ...","Twain, Mark, 1835-1910.",1918,0,eng,4.0
42861,Homo sum : Roman / von Georg Ebers.,"Ebers, Georg, 1837-1898.",1881,1,ger,384.0
48356,"Elsie at Ion, by Martha Finley ...","Finley, Martha, 1828-1909.",1893,1,eng,1.0
42109,The dull Miss Archinard.,"Sedgwick, Anne Douglas, 1873-1935.",1913,0,eng,
42875,Wagner as I knew him.,"Praeger, Ferdinand Christian Wilhelm, 1815-1891,",1892,0,eng,334.0
31078,"Curiosities of literature. A new ed., edited, with memoir and notes, by his son, the Right Hon. B. Disraeli","Disraeli, Isaac, 1766-1848",1867,0,eng,
43606,Sport in Abyssinia;,"Mayo, Dermot Robert Wyndham Bourke, Earl of, b. 1851.",1876,0,eng,4.0
26469,Rainbow valley / by L.M. Montgomery.,"Montgomery, L. M. 1874-1942.",1919,1,eng,341.0
9357,Typhoon / by Joseph Conrad.,"Conrad, Joseph, 1857-1924.",1922,0,eng,205.0
63111,"The Grenadier guards in the great war of 1914-1918, by Lieut.-Colonel the Right Hon. Sir Frederick Ponsonby, with an introduction by Lieut.-General the Earl of Cavan; maps by Mr. Emery Walker.","Ponsonby, Frederick Edward Grey, Sir, 1867-",1920,0,eng,
28762,Life in the clearings. To which is added this author's introd. to Mark Hurdlestone. Edited and introduced by Robert L. McDougall.,"Moodie, Susanna, 1803-1885.",1976,0,eng,298.0
9353,The mirror of the sea / by Joseph Conrad.,"Conrad, Joseph, 1857-1924.",1916,0,eng,328.0
20976,History of England from the accession of James II / by Thomas Babbington Macaulay.,"Macaulay, Thomas Babington Macaulay, Baron, 1800-1859.",1884,0,eng,
9675,Mill on the floss ; Silas Marner ; The lifted veil ; and Brother Jacob / by George Eliot.,"Eliot, George, 1819-1880.",1889,1,eng,1148.0
6620,"The time machine, an invention, by H. G. Wells.","Wells, H. G. 1866-1946.",1895,1,eng,216.0
17860,Tales from Hans Andersen.,"Andersen, H. C. 1805-1875.",1897,1,eng,301.0
1722,D. Martin Luthers Katechismen / herausgegeben von Carl Bertheau.,"Luther, Martin, 1483-1546.",1896,0,ger,167.0
21139,Johnny Crow's garden : a picture book / Drawn by L. Leslie Brooke.,"Brooke, L. Leslie 1862-1940.",1932,1,eng,
51564,"The doctor's dilemma, Getting married, & The shewing-up of Blanco Posnet, By Bernard Shaw.","Shaw, Bernard, 1856-1950.",1913,0,eng,
74524,"Manual of veterinary homeopathy, comprising diseases of horses, cattle, sheep, hogs, dogs and poultry and their homeopathic treatment, by F. Humphreys ...","Humphreys, F. 1816-1900.",1914,0,eng,
9555,"Stories of Sherlock Holmes: A study in Scarlet, The sign of the four.","Doyle, Arthur Conan, Sir, 1859-1930.",1904,1,eng,287.0
26574,"The extraordinary adventures of Arsène Lupin, gentleman-burglar. by Maurice Leblanc; tr. from the French by George Morehead.","Leblanc, Maurice, 1864-1941.",1910,0,eng,308.0
9728,"Pictures from Italy, and American notes for general circulation.","Dickens, Charles, 1812-1870.",1887,0,eng,
42308,Overland tales / by Josephine Clifford.,"Clifford, Josephine, 1838-",1877,1,eng,383.0
4672,"The galleries of the exposition; a critical review of the paintings, statuary and the graphic arts in the Palace of Fine Arts at the Panama-Pacific International Exposition, by Eugen Neuhaus ...","Neuhaus, Eugen, 1879-1963.",1915,0,eng,3.0
69373,The ragged edge / by Harold MacGrath ; frontispiece by George W. Gage.,"MacGrath, Harold, 1871-1932.",1922,1,eng,2.0
38993,The integration of functions of a single variable / by G. H. Hardy.,"Hardy, G. H. 1877-1947.",1916,0,eng,
20597,The ballad of Reading Gaol. by C. 3. 3.,"Wilde, Oscar, 1854-1900.",1903,0,eng,
31076,"Elliptic functions, theta function, and submanifolds in space forms / by Jie Yang.","Yang, Jie.",1997,0,eng,
9517,The second funeral of Napoleon : in three letters to Miss Smith of London. And the Chronicle of the drum / By Mr. M.A. Titmarsh [pseud.],"Thackeray, William Makepeace, 1811-1863.",1895,0,eng,2.0
9753,"Night and morning, by Lord Lytton","Lytton, Edward Bulwer Lytton, Baron, 1803-1873",1887,0,eng,435.0
26592,"The Yosemite, Alaska, and the Yellowstone. By William H. Wiley and Sara King Wiley.  Reprinted from ""Engineering"".","Wiley, William Halsted, 1842-1925.",1893,0,eng,230.0
5740,"Tractatus logico-philosophicus. The German text of Logisch-philosophische Abhandlung with a new translation by D. F. Pears & R. F. McGuinness, and with the introd. by Bertrand Russell.","Wittgenstein, Ludwig, 1889-1951.",1961,0,eng,166.0
39225,Modern machine-shop practice.,"Rose, Joshua.",1892,0,eng,
36717,Molly Brown's junior days / by Nell Speed.,"Speed, Nell, 1878-1913.",1912,1,eng,301.0
21076,"A sequel to the first six books of the Elements of Euclid, containing an easy introduction to modern geometry, with numerous examples. By John Casey.","Casey, John, 1820-1891.",1895,0,eng,
32571,Hans Andersen's fairy tales and wonder stories; with over one hundred illustrations and decorations by Louis Rhead and an introduction by W. D. Howells.,"Andersen, H. C. 1805-1875.",1914,0,eng,
31291,Works of Robert Louis Stephenson.,"Stevenson, Robert Louis, 1850-1894.",1906,0,eng,
5963,Mr. Bingle / by George Barr McCutcheon.,"McCutcheon, George Barr.",1915,1,eng,
73297,The electron-electron interaction in simple metals / by Carl Allan Kukkonen.,"Kukkonen, Carl Allan, 1945-",1975,0,eng,
23976,White Fang / by Jack London.,"London, Jack, 1876-1916.",1915,1,eng,327.0
9514,"Works of Edgar Allan Poe : sixty-seven tales, one complete novel and thirty-one poems.","Poe, Edgar Allan, 1809-1849.",1990,1,eng,
53945,"A book of the Cevennes, by S. Baring-Gould ... with forty-four illustrations, eight of which are in colour, and a map.","Baring-Gould, S. 1834-1924.",1907,0,eng,308.0
33096,"Years of plenty, by Ivor Brown.","Brown, Ivor John Carnegie, 1891-",1916,0,eng,
22954,"Love and friendship, and other early works, now first published from the original ms. by Jane Austen, with a preface by G. K. Chesterton.","Austen, Jane, 1775-1817.",1922,1,eng,174.0
70622,The stainless steel rat wants you / Harry Harrison.,"Harrison, Harry.",1979,1,eng,182.0
20039,Ghost stories of an antiquary / by Montague Rhodes James.,"James, M. R. 1862-1936.",1938,1,eng,256.0
9540,"The book of snobs, by one of themselves.","Thackeray, William Makepeace, 1811-1863.",1890,0,eng,148.0
3134,Backlog studies.,"Warner, Charles Dudley, 1829-1900.",1914,0,eng,
17914,Mistress Branican.,"Verne, Jules, 1828-1905.",1892,0,fre,440.0
37226,"English lands, letters and kings / Donald G. Mitchell.","Mitchell, Donald Grant, 1822-1908.",1907,0,eng,
36310,"Die Analyse des Zufalls, von H. E. Timerding. Mit 10 Abbildungen.","Timerding, H. E. 1873-",1915,0,ger,
18171,The crucifixion of Philip Strong. / By Charles M. Sheldon.,"Sheldon, Charles Monroe, 1857-1946.",1989,1,eng,257.0
22010,The tribes and castes of the Central Provinces of India / by R. V. Russell ; assisted by Hīra Lāl,"Russell, R. V. 1873-1915",1975,0,eng,
28754,The history of England from accession of James II. / By Thomas Babington Macaulay.,"Macaulay, Thomas Babington Macaulay, Baron, 1800-1859.",1856,0,eng,
28754,History of England from the accession of James II / by Thomas Babbington Macaulay.,"Macaulay, Thomas Babington Macaulay, Baron, 1800-1859.",1884,0,eng,
40870,Thoughts on art and autobiographical memoirs of Giovanni Duprè; tr. from the Italian by E. M. Peruzzi.,"Duprè, Giovanni, 1817-1882.",1884,0,eng,456.0
8966,The secret places of the heart / by H. G. Wells.,"Wells, H. G. 1866-1946.",1922,1,eng,
6539,The hunchback of Notre-Dame.,"Hugo, Victor, 1802-1885.",1875,0,eng,
23711,A little princess : being the whole story of Sara Crewe now told for the first time / by Frances Hodgson Burnett ; with illustrations in colors by Ethel Franklin Betts.,"Burnett, Frances Hodgson, 1849-1924.",1928,1,eng,3.0
42524,L'ingénieux chevalier Don Quichotte de La Manche ...,"Cervantes Saavedra, Miguel de, 1547-1616.",1885,0,fre,
45505,"The mission to Siam and Hue, 1821-1822 / George Finlayson ; with an introduction by David K. Wyatt.","Finlayson, George, 1790-1823.",1988,0,eng,412.0
28753,"Domestic cookery, or the art of dressing viands, fish, poultry and vegetables ... / by Harriet A. Whiting ; edited by Richard Finley ; illustrated by Michael Oudemans.","Whiting, Harriet.",1987,0,eng,58.0
8978,When the sleeper wakes by H.G. Wells.,"Wells, H. G. 1866-1946.",1899,1,eng,3.0
9555,The return of Sherlock Holmes / by A. Conan Doyle ; illustrated.,"Doyle, Arthur Conan, Sir, 1859-1930.",1905,1,eng,381.0
15267,"Sechs vorträge über ausgewählte gegenstände aus der reinen mathematik und mathematischen physik, auf einladung der Wolfskehl-kommission der Königlichen gesellschaft der wissenschaften gehalten zu Göttingen vom 22.-28. april 1909, von Henri Poincaré ... mit 6 in den text gedruckten figuren.","Poincaré, Henri, 1854-1912.",1910,0,ger,
1671,When a man marries / by Mary Roberts Rinehart ; with illustrations by Harrison Fischer and Mayo Bunker.,"Rinehart, Mary Roberts, 1876-1958.",1909,1,eng,
8982,Round the world in eighty days.,"Verne, Jules, 1828-1905.",1968,1,eng,250.0
28839,The clue of the twisted candle / by Edgar Wallace.,"Wallace, Edgar, 1875-1932.",1916,1,eng,344.0
74514,Abroad with Mark Twain and Eugene Field : tales told by a fellow correspondent / by Henry W. Fisher.,"Fischer, Henry W. 1856-1932.",1922,0,eng,246.0
74510,The literature of the Highlanders : a history of Gaelic literature from the earliest times to the present day / by Nigel MacNeill.,"MacNeill, Nigel, 1853-1910.",1892,0,eng,350.0
33928,Works of Guy de Maupassant.,"Maupassant, Guy de, 1850-1893.",1909,1,eng,
8768,Tarzan the terrible / by Edgar Rice Burroughs ; illustrated by J. Allen St. John.,"Burroughs, Edgar Rice, 1875-1950.",1921,1,eng,408.0
21160,Songs of innocence & of experience / Blake.,"Blake, William, 1757-1827.",1947,0,eng,
40938,"Wigwam and war-path; or, The royal chief in chains. By Hon. A. B. Meacham.","Meacham, A. B. 1826-1882.",1875,0,eng,1.0
46756,"A chronicle history of the life and work of William Shakespeare, player, poet, and playmaker.","Fleay, Frederick Gard, 1831-1909.",1970,0,eng,364.0
39961,"The works of Sir Thomas Browne, ed. by Simon Wilkin, F.L.S...","Browne, Thomas, Sir, 1605-1682.",1910,0,eng,
9114,"Burning Daylight, by Jack London.","London, Jack, 1876-1916.",1910,1,eng,361.0
14429,"Heroes of the great conflict. Life and services of William Farrar Smith, major general, United States volunteers in the civil was; a sketch by James Harrison Wilson.","Wilson, James Harrison, 1837-1925.",1904,0,eng,130.0
21168,The goop directory of juvenile offenders famous for their misdeeds and serving as a salutary example for all virtuous children.,"Burgess, Gelett, 1866-1951.",1913,0,eng,78.0
37192,[Obras de Luis de Camões: Os Lusiadas.],"Camões, Luis de, 1524?-1580",1908,0,por,
20265,Anne of the island / by L. M. Montgomery.,"Montgomery, L. M. 1874-1942.",1938,1,eng,288.0
40624,"A scrap-book of elementary mathematics; notes, recreations, essays.","White, William Frank, 1871-",1908,0,eng,248.0
46030,Of walks and walking tours : an attempt to find a philosophy and a creed / by Arnold Haultain.,"Haultain, Arnold, 1857-1941.",1914,0,eng,230.0
9512,The poems of Edgar Allan Poe / illustrated and decorated by W. Heath Robinson,"Poe, Edgar Allan, 1809-1849",1970,0,eng,225.0
27381,Histoire du consulat et de l'Empire.,"Thiers, Adolphe, 1797-1877",1849,0,fre,
62971,"The adventures of a woman hobo, by Ethel Lynn, M.D.","Lynn, Ethel, 1881-",1917,0,eng,296.0
26200,"The Gettysburg address : when written, how received, its true form / by William H. Lambert.","Lambert, William H. 1842-1912.",1909,0,eng,27.0
69832,A history of the mathematical theories of attraction and the figure of the earth from the time of Newton to that of Laplace,"Todhunter, I. 1820-1884,",1962,0,eng,508.0
32217,"Czechoslovak fairy tales, retold by Parker Fillmore; with illustrations and decorations by Jan Matulka.","Fillmore, Parker, 1878-1944.",1919,1,eng,
4672,"The art of the exposition; personal impressions of the architecture, sculpture, mural decorations, color scheme & other aesthetic aspects of the Panama-Pacific international exposition, by Eugen Neuhaus.","Neuhaus, Eugen, 1879-1963.",1915,0,eng,91.0
54435,Aurora Leigh : a poem / by Elizabeth Barrett Browning.,"Browning, Elizabeth Barrett, 1806-1861.",1894,0,eng,366.0
45277,Studies in folk-song and popular poetry / by Alfred M. Williams ; with a prefatory note by Edward Clodd.,"Williams, Alfred M. 1840-1896.",1975,0,eng,329.0
6105,Their yesterdays / by Harold Bell Wright ; with illustrations by F. Graham Cootes.,"Wright, Harold Bell, 1872-1944.",1912,1,eng,
21603,The scandal of Father Brown / by G.K. Chesterton.,"Chesterton, G. K. 1874-1936.",1943,1,eng,
37540,"The hearth-stone; thoughts upon home-life in our cities, by Samuel Osgood.","Osgood, Samuel, 1812-1880.",1876,0,eng,337.0
9529,The history of Samuel Titmarsh and The great Hoggarty diamond. By W. M. Thackeray.,"Thackeray, William Makepeace, 1811-1863.",1857,0,eng,
28947,Round the world in eighty days.,"Verne, Jules, 1828-1905.",1968,1,eng,250.0
43701,Recollections of a busy life.,"Greeley, Horace, 1811-1872.",1969,0,eng,624.0
11626,The dawn of all.,"Benson, Robert Hugh, 1871-1914.",1911,0,eng,333.0
8979,Five weeks in a balloon : a voyage of exploration and discovery in Central Africa / from the French of Jules Verne.,"Verne, Jules, 1828-1905.",1991,1,eng,374.0
10308,"40 ans de Festival : Cannes, le cinéma en fête / Alomée Planel.","Planel, Alomée.",1987,0,fre,245.0
9006,"The man that corrupted Hadleyburg, and other stories and essays, by Mark Twain [pseud.] ...","Twain, Mark, 1835-1910",1901,0,eng,5.0
15247,John Henry Smith : a humorous romance of outdoor life / by Frederick Upham Adams.,"Adams, Frederick Upham, 1859-1921.",1905,0,eng,346.0
9422,A laodicean.,"Hardy, Thomas, 1840-1928.",1899,0,eng,
9003,"The $30,000,000 cup; the stormy history of the defense of the america's Cup.","Brooks, Jerome E.",1958,0,eng,275.0
28809,Plague ship / by Andre Norton.,"Norton, Andre.",1978,1,eng,192.0
6536,"Notes from underground, Poor people, The friend of the family; 3 short novels. Translated by Constance Garnett. With a general introd. by Ernest J. Simmons.","Dostoyevsky, Fyodor, 1821-1881.",1966,1,eng,
29788,"Four lectures on mathematics, delivered at Columbia University in 1911, by J. Hadamard.","Hadamard, Jacques, 1865-1963.",1915,0,eng,2.0
32060,"Confessions of Con Cregan, the Irish Gil Blas. Illustrated by ""Phiz"" [pseud.]","Lever, Charles James, 1806-1872.",1894,0,eng,
9671,Daniyel Deronda / fun Dzshordzsh Elioṭ ; iberzetsṭ fun Sh. Erdberg.,"Eliot, George, 1819-1880.",1910,0,yid,
